"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-4928612786058993434"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015900.1-p1"	"transcript=PF3D7_1015900.1 | gene=PF3D7_1015900 | organism=Plasmodium_falciparum_3D7 | gene_product=enolase | transcript_product=enolase | location=Pf3D7_10_v3:637138-639011(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"309.241"	"63"	"25"	"158"	"22"	"446"	"48.6"	"6.60"	"510.90"	"25"	"3"	"1.051"	"0.993"	"1.119"	"1.039"	"1.022"	"0.680"	"0.335"	"0.216"	"0.084"	"30436.4"	"32000.5"	"30216.8"	"34062.9"	"31628.8"	"31111.1"	"20698.5"	"10208.3"	"6587.2"	"2559.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-48075909577931497"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818900.1-p1"	"transcript=PF3D7_0818900.1 | gene=PF3D7_0818900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_08_v3:860384-862417(+) | protein_length=677 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"267.674"	"46"	"29"	"136"	"22"	"677"	"73.9"	"5.67"	"447.50"	"29"	"11"	"1.005"	"0.838"	"0.839"	"0.597"	"0.293"	"0.243"	"0.212"	"0.172"	"0.083"	"32550.6"	"32715.2"	"27274.4"	"27315.4"	"19444.3"	"9527.9"	"7909.6"	"6890.3"	"5602.0"	"2691.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9099762193104312204"	"False"	"High"	"IsMasterProtein"	"PF3D7_1462800.1-p1"	"transcript=PF3D7_1462800.1 | gene=PF3D7_1462800 | organism=Plasmodium_falciparum_3D7 | gene_product=glyceraldehyde-3-phosphate dehydrogenase | transcript_product=glyceraldehyde-3-phosphate dehydrogenase | location=Pf3D7_14_v3:2559098-2560347(+) | protein_length=337 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"257.065"	"79"	"21"	"186"	"20"	"337"	"36.6"	"7.69"	"602.22"	"21"	"2"	"1.047"	"1.002"	"1.119"	"1.030"	"0.976"	"0.353"	"0.265"	"0.196"	"0.086"	"35727.9"	"37409.0"	"35802.3"	"39975.8"	"36783.6"	"34867.1"	"12598.1"	"9458.9"	"7008.7"	"3055.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6105877340826101205"	"False"	"High"	"IsMasterProtein"	"PF3D7_0626800.1-p1"	"transcript=PF3D7_0626800.1 | gene=PF3D7_0626800 | organism=Plasmodium_falciparum_3D7 | gene_product=pyruvate kinase | transcript_product=pyruvate kinase | location=Pf3D7_06_v3:1078995-1081320(+) | protein_length=511 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"206.231"	"53"	"22"	"78"	"22"	"511"	"55.6"	"7.55"	"229.82"	"22"	"0"	"1.054"	"0.979"	"1.090"	"1.008"	"0.901"	"0.714"	"0.386"	"0.262"	"0.089"	"14488.4"	"15274.9"	"14187.8"	"15787.0"	"14598.1"	"13052.1"	"10348.9"	"5594.0"	"3793.4"	"1286.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2577609782896734957"	"False"	"High"	"IsMasterProtein"	"PF3D7_1444800.1-p1"	"transcript=PF3D7_1444800.1 | gene=PF3D7_1444800 | organism=Plasmodium_falciparum_3D7 | gene_product=fructose-bisphosphate aldolase | transcript_product=fructose-bisphosphate aldolase | location=Pf3D7_14_v3:1844041-1845617(-) | protein_length=369 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"197.916"	"44"	"15"	"74"	"15"	"369"	"40.1"	"8.12"	"271.95"	"15"	"0"	"1.079"	"0.978"	"1.139"	"1.019"	"0.976"	"1.037"	"0.889"	"0.214"	"0.104"	"13579.3"	"14655.0"	"13283.9"	"15466.5"	"13840.8"	"13256.4"	"14087.4"	"12072.7"	"2908.8"	"1416.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"900378609323089650"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708400.1-p1"	"transcript=PF3D7_0708400.1 | gene=PF3D7_0708400 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 90 | transcript_product=heat shock protein 90 | location=Pf3D7_07_v3:381592-384614(+) | protein_length=745 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"176.713"	"34"	"26"	"70"	"22"	"745"	"86.1"	"5.01"	"230.97"	"26"	"5"	"0.857"	"0.251"	"0.123"	"0.092"	"0.093"	"0.098"	"0.077"	"0.059"	"0.025"	"40346.4"	"34569.7"	"10137.2"	"4978.4"	"3703.6"	"3748.5"	"3961.5"	"3095.1"	"2395.9"	"1026.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5498651146880750489"	"False"	"High"	"IsMasterProtein"	"PF3D7_0730900.1-p1"	"transcript=PF3D7_0730900.1 | gene=PF3D7_0730900 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1325375-1331813(+) | protein_length=2110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"171.092"	"43"	"45"	"85"	"45"	"2110"	"244.0"	"6.95"	"235.58"	"45"	"0"	"0.954"	"0.883"	"0.825"	"0.736"	"0.555"	"0.778"	"0.748"	"0.563"	"0.344"	"14118.0"	"13465.2"	"12462.5"	"11652.0"	"10392.8"	"7841.3"	"10989.6"	"10555.3"	"7951.6"	"4854.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3851945919700585246"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922500.1-p1"	"transcript=PF3D7_0922500.1 | gene=PF3D7_0922500 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate kinase | transcript_product=phosphoglycerate kinase | location=Pf3D7_09_v3:913230-914480(+) | protein_length=416 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"167.907"	"66"	"23"	"74"	"23"	"416"	"45.4"	"7.83"	"246.33"	"23"	"0"	"1.059"	"0.902"	"0.569"	"0.140"	"0.121"	"0.106"	"0.106"	"0.099"	"0.035"	"29801.8"	"31565.8"	"26875.3"	"16946.1"	"4173.1"	"3605.1"	"3165.8"	"3170.6"	"2939.1"	"1046.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"167.394"	"40"	"41"	"67"	"41"	"1085"	"126.0"	"7.56"	"208.32"	"41"	"0"	"1.061"	"0.958"	"1.090"	"0.816"	"0.452"	"0.236"	"0.228"	"0.183"	"0.090"	"16740.2"	"17758.3"	"16043.8"	"18252.0"	"13658.0"	"7566.5"	"3951.7"	"3820.4"	"3064.9"	"1501.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"164.941"	"80"	"24"	"83"	"24"	"824"	"95.8"	"5.14"	"245.25"	"24"	"0"	"1.006"	"0.989"	"0.989"	"1.004"	"0.819"	"0.738"	"0.632"	"0.337"	"0.168"	"11008.2"	"11076.7"	"10889.0"	"10885.6"	"11051.3"	"9012.8"	"8127.0"	"6958.1"	"3712.7"	"1846.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
