"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"8762874871911660175"	"False"	"High"	"IsMasterProtein"	"PF3D7_1149000.1-p1"	"transcript=PF3D7_1149000.1 | gene=PF3D7_1149000 | organism=Plasmodium_falciparum_3D7 | gene_product=antigen 332, DBL-like protein | transcript_product=antigen 332, DBL-like protein | location=Pf3D7_11_v3:1950210-1968726(+) | protein_length=6093 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"829.941"	"32"	"151"	"218"	"150"	"6093"	"688.9"	"3.89"	"831.73"	"151"	"3"	"1.069"	"1.206"	"0.959"	"0.966"	"0.679"	"0.612"	"0.495"	"0.392"	"0.173"	"73139.3"	"78193.1"	"88209.7"	"70124.4"	"70664.6"	"49672.7"	"44753.3"	"36201.5"	"28670.3"	"12644.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"822.592"	"60"	"58"	"506"	"55"	"997"	"111.7"	"5.41"	"1755.33"	"58"	"4"	"1.164"	"1.371"	"1.101"	"1.056"	"0.623"	"0.300"	"0.149"	"0.104"	"0.046"	"199020.0"	"231672.1"	"272939.4"	"219208.5"	"210218.3"	"123945.2"	"59746.4"	"29728.3"	"20599.4"	"9212.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2772378688330047499"	"False"	"High"	"IsMasterProtein"	"PF3D7_1228600.1-p1"	"transcript=PF3D7_1228600.1 | gene=PF3D7_1228600 | organism=Plasmodium_falciparum_3D7 | gene_product=merozoite surface protein 9 | transcript_product=merozoite surface protein 9 | location=Pf3D7_12_v3:1160729-1162960(-) | protein_length=743 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"547.883"	"62"	"43"	"312"	"43"	"743"	"86.6"	"4.86"	"992.16"	"43"	"0"	"1.132"	"1.094"	"0.709"	"0.501"	"0.330"	"0.259"	"0.207"	"0.191"	"0.100"	"136665.9"	"154677.4"	"149580.5"	"96899.7"	"68528.6"	"45068.8"	"35440.0"	"28233.3"	"26093.2"	"13670.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4928612786058993434"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015900.1-p1"	"transcript=PF3D7_1015900.1 | gene=PF3D7_1015900 | organism=Plasmodium_falciparum_3D7 | gene_product=enolase | transcript_product=enolase | location=Pf3D7_10_v3:637138-639011(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"524.871"	"67"	"28"	"373"	"24"	"446"	"48.6"	"6.60"	"1288.72"	"28"	"4"	"1.116"	"1.358"	"1.084"	"1.120"	"1.029"	"0.972"	"0.304"	"0.173"	"0.056"	"113078.5"	"126214.7"	"153507.0"	"122572.4"	"126632.0"	"116362.2"	"109917.8"	"34363.0"	"19579.4"	"6353.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8154947381850791581"	"False"	"High"	"IsMasterProtein"	"PF3D7_1361800.1-p1"	"transcript=PF3D7_1361800.1 | gene=PF3D7_1361800 | organism=Plasmodium_falciparum_3D7 | gene_product=glideosome-associated connector | transcript_product=glideosome-associated connector | location=Pf3D7_13_v3:2473530-2481626(+) | protein_length=2605 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"513.741"	"35"	"83"	"190"	"83"	"2605"	"290.8"	"5.25"	"614.75"	"83"	"0"	"1.129"	"1.318"	"0.878"	"0.312"	"0.139"	"0.117"	"0.094"	"0.072"	"0.031"	"91958.6"	"103817.9"	"121216.8"	"80742.0"	"28646.8"	"12792.2"	"10780.9"	"8666.8"	"6622.0"	"2811.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"500.969"	"50"	"64"	"205"	"63"	"1378"	"162.6"	"8.27"	"674.07"	"64"	"1"	"1.148"	"1.297"	"0.821"	"0.539"	"0.139"	"0.127"	"0.102"	"0.077"	"0.036"	"102880.6"	"118071.8"	"133436.7"	"84426.9"	"55499.1"	"14276.9"	"13056.1"	"10525.8"	"7929.4"	"3688.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"487.638"	"54"	"56"	"236"	"55"	"1085"	"126.0"	"7.56"	"762.02"	"56"	"1"	"1.134"	"1.354"	"1.067"	"0.968"	"0.488"	"0.153"	"0.108"	"0.080"	"0.031"	"83742.4"	"94943.6"	"113347.9"	"89355.6"	"81093.4"	"40862.1"	"12847.4"	"9051.6"	"6678.4"	"2559.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6468382682587716960"	"False"	"High"	"IsMasterProtein"	"PF3D7_1222300.1-p1"	"transcript=PF3D7_1222300.1 | gene=PF3D7_1222300 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmin, putative | transcript_product=endoplasmin, putative | location=Pf3D7_12_v3:883567-886032(-) | protein_length=821 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"433.964"	"59"	"47"	"148"	"47"	"821"	"95.0"	"5.41"	"518.03"	"47"	"0"	"1.152"	"1.314"	"0.714"	"0.132"	"0.093"	"0.068"	"0.054"	"0.043"	"0.020"	"96797.6"	"111541.3"	"127219.0"	"69129.1"	"12748.1"	"9001.2"	"6602.5"	"5190.7"	"4134.7"	"1917.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"431.467"	"93"	"17"	"401"	"17"	"585"	"62.9"	"4.40"	"1482.73"	"17"	"0"	"1.083"	"1.393"	"1.093"	"1.155"	"1.115"	"1.252"	"1.013"	"1.121"	"0.810"	"63512.3"	"68766.5"	"88466.0"	"69395.1"	"73367.3"	"70832.0"	"79504.2"	"64332.6"	"71223.7"	"51428.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3862296357660898447"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207700.1-p1"	"transcript=PF3D7_0207700.1 | gene=PF3D7_0207700 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 4 | transcript_product=serine repeat antigen 4 | location=Pf3D7_02_v3:308847-312155(-) | protein_length=962 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"430.915"	"59"	"51"	"194"	"38"	"962"	"108.6"	"5.76"	"645.83"	"51"	"7"	"1.155"	"1.401"	"1.162"	"1.221"	"0.867"	"0.241"	"0.157"	"0.110"	"0.048"	"56125.4"	"64836.9"	"78624.7"	"65199.5"	"68555.2"	"48668.1"	"13545.9"	"8820.9"	"6179.6"	"2720.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
