"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"699.799"	"56"	"49"	"403"	"47"	"997"	"111.7"	"5.41"	"1498.69"	"49"	"2"	"0.864"	"1.255"	"1.172"	"0.949"	"0.445"	"0.173"	"0.135"	"0.111"	"0.044"	"134853.6"	"116520.4"	"169196.1"	"158024.1"	"128017.7"	"59947.9"	"23370.0"	"18241.5"	"14984.4"	"5995.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8762874871911660175"	"False"	"High"	"IsMasterProtein"	"PF3D7_1149000.1-p1"	"transcript=PF3D7_1149000.1 | gene=PF3D7_1149000 | organism=Plasmodium_falciparum_3D7 | gene_product=antigen 332, DBL-like protein | transcript_product=antigen 332, DBL-like protein | location=Pf3D7_11_v3:1950210-1968726(+) | protein_length=6093 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"626.742"	"27"	"119"	"148"	"119"	"6093"	"688.9"	"3.89"	"588.61"	"119"	"0"	"0.965"	"1.191"	"1.068"	"1.194"	"0.685"	"0.520"	"0.533"	"0.523"	"0.198"	"33972.2"	"32768.6"	"40457.4"	"36288.5"	"40573.7"	"23268.6"	"17669.7"	"18103.9"	"17780.6"	"6722.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4928612786058993434"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015900.1-p1"	"transcript=PF3D7_1015900.1 | gene=PF3D7_1015900 | organism=Plasmodium_falciparum_3D7 | gene_product=enolase | transcript_product=enolase | location=Pf3D7_10_v3:637138-639011(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"518.021"	"72"	"29"	"393"	"25"	"446"	"48.6"	"6.60"	"1403.69"	"29"	"4"	"0.863"	"1.221"	"1.081"	"1.029"	"0.962"	"0.935"	"0.358"	"0.228"	"0.090"	"102979.2"	"88890.0"	"125720.2"	"111355.4"	"105914.9"	"99107.8"	"96321.6"	"36893.7"	"23478.1"	"9306.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"423.786"	"51"	"53"	"196"	"52"	"1085"	"126.0"	"7.56"	"676.86"	"53"	"0"	"0.843"	"1.216"	"1.089"	"0.911"	"0.534"	"0.187"	"0.151"	"0.130"	"0.047"	"69147.1"	"58270.1"	"84105.8"	"75304.6"	"62971.8"	"36941.3"	"12948.0"	"10434.4"	"8995.0"	"3283.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6105877340826101205"	"False"	"High"	"IsMasterProtein"	"PF3D7_0626800.1-p1"	"transcript=PF3D7_0626800.1 | gene=PF3D7_0626800 | organism=Plasmodium_falciparum_3D7 | gene_product=pyruvate kinase | transcript_product=pyruvate kinase | location=Pf3D7_06_v3:1078995-1081320(+) | protein_length=511 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"416.656"	"61"	"25"	"222"	"24"	"511"	"55.6"	"7.55"	"737.74"	"25"	"0"	"0.835"	"1.211"	"1.058"	"0.959"	"0.881"	"0.792"	"0.312"	"0.206"	"0.063"	"60880.0"	"50805.6"	"73745.6"	"64391.2"	"58389.0"	"53642.4"	"48205.5"	"19022.2"	"12539.4"	"3864.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2772378688330047499"	"False"	"High"	"IsMasterProtein"	"PF3D7_1228600.1-p1"	"transcript=PF3D7_1228600.1 | gene=PF3D7_1228600 | organism=Plasmodium_falciparum_3D7 | gene_product=merozoite surface protein 9 | transcript_product=merozoite surface protein 9 | location=Pf3D7_12_v3:1160729-1162960(-) | protein_length=743 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"397.276"	"49"	"34"	"179"	"34"	"743"	"86.6"	"4.86"	"575.16"	"34"	"0"	"0.983"	"1.126"	"0.716"	"0.626"	"0.314"	"0.263"	"0.275"	"0.288"	"0.181"	"55481.1"	"54520.6"	"62469.0"	"39713.7"	"34758.0"	"17447.2"	"14579.8"	"15239.6"	"15990.1"	"10056.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9099762193104312204"	"False"	"High"	"IsMasterProtein"	"PF3D7_1462800.1-p1"	"transcript=PF3D7_1462800.1 | gene=PF3D7_1462800 | organism=Plasmodium_falciparum_3D7 | gene_product=glyceraldehyde-3-phosphate dehydrogenase | transcript_product=glyceraldehyde-3-phosphate dehydrogenase | location=Pf3D7_14_v3:2559098-2560347(+) | protein_length=337 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"396.582"	"79"	"21"	"404"	"20"	"337"	"36.6"	"7.69"	"1419.18"	"21"	"2"	"0.851"	"1.222"	"1.079"	"1.025"	"0.940"	"0.718"	"0.260"	"0.223"	"0.084"	"111266.4"	"94660.8"	"135926.0"	"120002.7"	"114009.0"	"104644.6"	"79846.4"	"28975.0"	"24833.0"	"9364.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"900378609323089650"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708400.1-p1"	"transcript=PF3D7_0708400.1 | gene=PF3D7_0708400 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 90 | transcript_product=heat shock protein 90 | location=Pf3D7_07_v3:381592-384614(+) | protein_length=745 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"365.608"	"47"	"37"	"178"	"33"	"745"	"86.1"	"5.01"	"626.98"	"37"	"7"	"0.825"	"0.524"	"0.120"	"0.081"	"0.060"	"0.060"	"0.055"	"0.050"	"0.021"	"133067.4"	"109837.4"	"69707.4"	"15905.7"	"10732.3"	"8044.9"	"7939.3"	"7314.7"	"6660.7"	"2730.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5498651146880750489"	"False"	"High"	"IsMasterProtein"	"PF3D7_0730900.1-p1"	"transcript=PF3D7_0730900.1 | gene=PF3D7_0730900 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1325375-1331813(+) | protein_length=2110 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"364.958"	"53"	"61"	"181"	"61"	"2110"	"244.0"	"6.95"	"564.61"	"61"	"0"	"0.854"	"1.168"	"0.930"	"0.620"	"0.414"	"0.514"	"0.649"	"0.812"	"0.298"	"48279.7"	"41228.6"	"56393.1"	"44902.6"	"29920.8"	"20008.2"	"24811.0"	"31351.5"	"39208.3"	"14380.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6468382682587716960"	"False"	"High"	"IsMasterProtein"	"PF3D7_1222300.1-p1"	"transcript=PF3D7_1222300.1 | gene=PF3D7_1222300 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmin, putative | transcript_product=endoplasmin, putative | location=Pf3D7_12_v3:883567-886032(-) | protein_length=821 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"334.313"	"47"	"39"	"121"	"39"	"821"	"95.0"	"5.41"	"421.39"	"39"	"0"	"0.750"	"1.001"	"0.636"	"0.123"	"0.092"	"0.067"	"0.067"	"0.063"	"0.027"	"74059.9"	"55519.5"	"74114.0"	"47135.8"	"9113.1"	"6781.3"	"4992.6"	"4944.2"	"4636.6"	"1967.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"330.389"	"93"	"17"	"264"	"17"	"585"	"62.9"	"4.40"	"923.60"	"17"	"0"	"0.843"	"1.212"	"1.143"	"1.080"	"1.039"	"1.099"	"1.122"	"1.261"	"0.997"	"31567.3"	"26600.2"	"38274.2"	"36078.8"	"34096.6"	"32803.0"	"34696.2"	"35410.5"	"39818.6"	"31461.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3851945919700585246"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922500.1-p1"	"transcript=PF3D7_0922500.1 | gene=PF3D7_0922500 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate kinase | transcript_product=phosphoglycerate kinase | location=Pf3D7_09_v3:913230-914480(+) | protein_length=416 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"330.343"	"76"	"27"	"156"	"27"	"416"	"45.4"	"7.83"	"556.63"	"27"	"0"	"0.834"	"1.099"	"0.530"	"0.119"	"0.088"	"0.067"	"0.065"	"0.060"	"0.023"	"96307.1"	"80309.0"	"105858.3"	"51005.2"	"11443.2"	"8442.1"	"6440.4"	"6273.9"	"5741.1"	"2258.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-48075909577931497"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818900.1-p1"	"transcript=PF3D7_0818900.1 | gene=PF3D7_0818900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_08_v3:860384-862417(+) | protein_length=677 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"327.958"	"48"	"33"	"251"	"25"	"677"	"73.9"	"5.67"	"822.96"	"33"	"14"	"0.842"	"0.953"	"0.679"	"0.433"	"0.189"	"0.148"	"0.129"	"0.120"	"0.051"	"90386.9"	"76087.3"	"86172.6"	"61416.3"	"39093.5"	"17062.7"	"13385.2"	"11679.2"	"10837.1"	"4645.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2922454221119471925"	"False"	"High"	"IsMasterProtein"	"PF3D7_1451100.1-p1"	"transcript=PF3D7_1451100.1 | gene=PF3D7_1451100 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 2 | transcript_product=elongation factor 2 | location=Pf3D7_14_v3:2090902-2093400(+) | protein_length=832 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"322.466"	"46"	"35"	"187"	"32"	"832"	"93.5"	"6.80"	"588.85"	"35"	"4"	"0.848"	"1.193"	"0.988"	"0.766"	"0.342"	"0.159"	"0.138"	"0.118"	"0.050"	"63606.9"	"53928.1"	"75906.2"	"62830.1"	"48706.7"	"21751.2"	"10115.4"	"8763.1"	"7485.6"	"3157.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"306.947"	"39"	"48"	"119"	"47"	"1378"	"162.6"	"8.27"	"412.68"	"48"	"0"	"0.834"	"1.137"	"0.782"	"0.554"	"0.146"	"0.130"	"0.122"	"0.114"	"0.043"	"47005.1"	"39225.4"	"53429.2"	"36736.4"	"26028.0"	"6870.6"	"6132.5"	"5744.5"	"5374.1"	"2029.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5298998008602675123"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708800.1-p1"	"transcript=PF3D7_0708800.1 | gene=PF3D7_0708800 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 110 | transcript_product=heat shock protein 110 | location=Pf3D7_07_v3:395711-398332(+) | protein_length=873 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"304.963"	"49"	"37"	"145"	"37"	"873"	"99.9"	"5.69"	"477.26"	"37"	"0"	"0.841"	"1.152"	"0.871"	"0.292"	"0.168"	"0.129"	"0.121"	"0.122"	"0.051"	"49364.1"	"41500.8"	"56864.3"	"42992.2"	"14404.5"	"8293.1"	"6349.3"	"5975.9"	"6009.4"	"2500.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2147144816587721055"	"False"	"High"	"IsMasterProtein"	"PF3D7_0511800.1-p1"	"transcript=PF3D7_0511800.1 | gene=PF3D7_0511800 | organism=Plasmodium_falciparum_3D7 | gene_product=inositol-3-phosphate synthase | transcript_product=inositol-3-phosphate synthase | location=Pf3D7_05_v3:520720-522693(-) | protein_length=604 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"293.295"	"48"	"29"	"158"	"29"	"604"	"69.1"	"7.40"	"556.13"	"29"	"0"	"0.865"	"1.208"	"1.070"	"0.992"	"0.889"	"0.769"	"0.563"	"0.581"	"0.251"	"44026.3"	"38076.0"	"53174.5"	"47118.3"	"43673.6"	"39159.1"	"33860.1"	"24807.3"	"25584.7"	"11065.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-9194827729624784478"	"False"	"High"	"IsMasterProtein"	"PF3D7_1107300.1-p1"	"transcript=PF3D7_1107300.1 | gene=PF3D7_1107300 | organism=Plasmodium_falciparum_3D7 | gene_product=polyadenylate-binding protein-interacting protein 1, putative | transcript_product=polyadenylate-binding protein-interacting protein 1, putative | location=Pf3D7_11_v3:301283-311287(-) | protein_length=3334 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"291.569"	"20"	"67"	"148"	"66"	"3334"	"381.6"	"7.05"	"384.19"	"67"	"1"	"0.841"	"0.962"	"0.464"	"0.400"	"0.311"	"0.268"	"0.252"	"0.249"	"0.118"	"33469.7"	"28141.3"	"32185.4"	"15533.8"	"13374.3"	"10411.9"	"8960.3"	"8446.5"	"8338.9"	"3948.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7163985271681713089"	"False"	"High"	"IsMasterProtein"	"PF3D7_1134000.1-p1"	"transcript=PF3D7_1134000.1 | gene=PF3D7_1134000 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_11_v3:1320114-1322105(+) | protein_length=663 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"291.270"	"52"	"32"	"93"	"31"	"663"	"73.3"	"6.84"	"362.10"	"32"	"2"	"0.825"	"1.026"	"0.722"	"0.298"	"0.128"	"0.105"	"0.090"	"0.091"	"0.042"	"38794.6"	"31990.5"	"39795.5"	"28022.2"	"11564.7"	"4967.3"	"4070.5"	"3480.9"	"3522.2"	"1620.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8801906053145531818"	"False"	"High"	"IsMasterProtein"	"PF3D7_1016300.1-p1"	"transcript=PF3D7_1016300.1 | gene=PF3D7_1016300 | organism=Plasmodium_falciparum_3D7 | gene_product=GBP130 protein | transcript_product=GBP130 protein | location=Pf3D7_10_v3:650898-653567(-) | protein_length=824 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"289.244"	"81"	"29"	"265"	"29"	"824"	"95.8"	"5.14"	"771.72"	"29"	"0"	"0.885"	"1.166"	"1.029"	"0.893"	"0.784"	"0.764"	"0.716"	"0.749"	"0.412"	"42616.0"	"37712.4"	"49692.1"	"43831.2"	"38037.7"	"33406.0"	"32544.2"	"30493.0"	"31919.1"	"17577.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7848922474312241240"	"False"	"High"	"IsMasterProtein"	"PF3D7_0915400.1-p1"	"transcript=PF3D7_0915400.1 | gene=PF3D7_0915400 | organism=Plasmodium_falciparum_3D7 | gene_product=ATP-dependent 6-phosphofructokinase | transcript_product=ATP-dependent 6-phosphofructokinase | location=Pf3D7_09_v3:650585-654841(-) | protein_length=1418 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"287.334"	"39"	"48"	"117"	"48"	"1418"	"159.4"	"6.76"	"366.44"	"48"	"0"	"0.830"	"1.144"	"0.984"	"0.754"	"0.241"	"0.143"	"0.121"	"0.107"	"0.043"	"36868.4"	"30614.7"	"42190.9"	"36281.8"	"27803.6"	"8880.0"	"5280.4"	"4463.0"	"3928.5"	"1575.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-755199995939546143"	"False"	"High"	"IsMasterProtein"	"PF3D7_0619400.1-p1"	"transcript=PF3D7_0619400.1 | gene=PF3D7_0619400 | organism=Plasmodium_falciparum_3D7 | gene_product=cell division cycle protein 48 homologue, putative | transcript_product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | protein_length=828 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"279.612"	"49"	"38"	"130"	"35"	"828"	"92.3"	"5.08"	"433.13"	"38"	"3"	"0.828"	"1.155"	"0.981"	"0.865"	"0.658"	"0.269"	"0.233"	"0.224"	"0.096"	"35410.8"	"29313.9"	"40905.2"	"34726.3"	"30620.4"	"23294.8"	"9509.6"	"8246.8"	"7927.7"	"3385.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8154947381850791581"	"False"	"High"	"IsMasterProtein"	"PF3D7_1361800.1-p1"	"transcript=PF3D7_1361800.1 | gene=PF3D7_1361800 | organism=Plasmodium_falciparum_3D7 | gene_product=glideosome-associated connector | transcript_product=glideosome-associated connector | location=Pf3D7_13_v3:2473530-2481626(+) | protein_length=2605 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"277.843"	"26"	"68"	"109"	"68"	"2605"	"290.8"	"5.25"	"356.36"	"68"	"0"	"0.864"	"1.141"	"0.838"	"0.302"	"0.143"	"0.119"	"0.110"	"0.103"	"0.040"	"53239.0"	"45988.2"	"60719.7"	"44588.6"	"16070.9"	"7621.6"	"6316.3"	"5850.0"	"5467.5"	"2131.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6301432758226619021"	"False"	"High"	"IsMasterProtein"	"PF3D7_0500800.1-p1"	"transcript=PF3D7_0500800.1 | gene=PF3D7_0500800 | organism=Plasmodium_falciparum_3D7 | gene_product=mature parasite-infected erythrocyte surface antigen | transcript_product=mature parasite-infected erythrocyte surface antigen | location=Pf3D7_05_v3:43327-47761(-) | protein_length=1434 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"277.482"	"33"	"39"	"100"	"39"	"1434"	"168.2"	"4.78"	"348.72"	"39"	"0"	"0.912"	"1.074"	"0.802"	"0.648"	"0.445"	"0.421"	"0.487"	"0.615"	"0.479"	"25745.4"	"23482.0"	"27647.8"	"20641.0"	"16687.1"	"11452.4"	"10845.0"	"12525.4"	"15828.4"	"12320.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3611079397800357936"	"False"	"High"	"IsMasterProtein"	"PF3D7_0608800.1-p1"	"transcript=PF3D7_0608800.1 | gene=PF3D7_0608800 | organism=Plasmodium_falciparum_3D7 | gene_product=ornithine aminotransferase | transcript_product=ornithine aminotransferase | location=Pf3D7_06_v3:362635-363879(+) | protein_length=414 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"270.872"	"58"	"23"	"165"	"22"	"414"	"46.0"	"6.89"	"578.58"	"23"	"1"	"0.849"	"1.154"	"0.700"	"0.357"	"0.187"	"0.111"	"0.104"	"0.083"	"0.035"	"78690.5"	"66844.6"	"90837.5"	"55078.1"	"28121.7"	"14740.4"	"8762.1"	"8213.2"	"6533.7"	"2749.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2593620388943548775"	"False"	"High"	"IsMasterProtein"	"PF3D7_0905400.1-p1"	"transcript=PF3D7_0905400.1 | gene=PF3D7_0905400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 3 | transcript_product=high molecular weight rhoptry protein 3 | location=Pf3D7_09_v3:270740-274789(-) | protein_length=897 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"269.607"	"40"	"28"	"77"	"28"	"897"	"104.8"	"6.67"	"295.50"	"28"	"0"	"0.846"	"1.166"	"0.874"	"0.627"	"0.166"	"0.145"	"0.127"	"0.110"	"0.043"	"26251.2"	"22214.7"	"30619.5"	"22930.6"	"16452.9"	"4353.4"	"3798.5"	"3341.0"	"2883.9"	"1133.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5781750468570920311"	"False"	"High"	"IsMasterProtein"	"PF3D7_0917900.1-p1"	"transcript=PF3D7_0917900.1 | gene=PF3D7_0917900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_09_v3:737985-740276(+) | protein_length=652 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"260.422"	"47"	"29"	"137"	"28"	"652"	"72.3"	"5.31"	"461.75"	"29"	"1"	"0.761"	"0.999"	"0.687"	"0.212"	"0.157"	"0.141"	"0.138"	"0.123"	"0.045"	"65427.0"	"49792.3"	"65377.0"	"44930.3"	"13865.1"	"10263.5"	"9226.1"	"9060.3"	"8056.4"	"2954.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
