"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"690.474"	"54"	"48"	"443"	"46"	"997"	"111.7"	"5.41"	"1695.20"	"48"	"2"	"0.971"	"0.929"	"0.999"	"0.942"	"0.562"	"0.274"	"0.189"	"0.116"	"0.078"	"164864.4"	"160019.8"	"153215.1"	"164731.0"	"155302.4"	"92644.3"	"45109.0"	"31219.6"	"19049.3"	"12790.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8762874871911660175"	"False"	"High"	"IsMasterProtein"	"PF3D7_1149000.1-p1"	"transcript=PF3D7_1149000.1 | gene=PF3D7_1149000 | organism=Plasmodium_falciparum_3D7 | gene_product=antigen 332, DBL-like protein | transcript_product=antigen 332, DBL-like protein | location=Pf3D7_11_v3:1950210-1968726(+) | protein_length=6093 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"648.286"	"28"	"132"	"182"	"132"	"6093"	"688.9"	"3.89"	"725.83"	"132"	"0"	"0.949"	"0.979"	"0.984"	"0.974"	"0.660"	"0.524"	"0.497"	"0.357"	"0.176"	"59824.1"	"56759.2"	"58592.1"	"58873.7"	"58273.0"	"39456.5"	"31318.7"	"29732.0"	"21365.8"	"10535.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2772378688330047499"	"False"	"High"	"IsMasterProtein"	"PF3D7_1228600.1-p1"	"transcript=PF3D7_1228600.1 | gene=PF3D7_1228600 | organism=Plasmodium_falciparum_3D7 | gene_product=merozoite surface protein 9 | transcript_product=merozoite surface protein 9 | location=Pf3D7_12_v3:1160729-1162960(-) | protein_length=743 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"443.561"	"50"	"36"	"288"	"36"	"743"	"86.6"	"4.86"	"915.32"	"36"	"0"	"1.024"	"0.940"	"0.662"	"0.538"	"0.327"	"0.263"	"0.244"	"0.197"	"0.155"	"105874.1"	"108379.0"	"99546.8"	"70065.0"	"57013.2"	"34654.2"	"27896.1"	"25784.8"	"20808.3"	"16442.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3783908223942957305"	"False"	"High"	"IsMasterProtein"	"PF3D7_1311800.1-p1"	"transcript=PF3D7_1311800.1 | gene=PF3D7_1311800 | organism=Plasmodium_falciparum_3D7 | gene_product=M1-family alanyl aminopeptidase | transcript_product=M1-family alanyl aminopeptidase | location=Pf3D7_13_v3:501790-505047(+) | protein_length=1085 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"419.469"	"52"	"55"	"208"	"54"	"1085"	"126.0"	"7.56"	"696.65"	"55"	"1"	"0.966"	"0.917"	"0.954"	"0.876"	"0.504"	"0.173"	"0.156"	"0.100"	"0.058"	"77254.4"	"74642.7"	"70806.6"	"73697.9"	"67688.4"	"38931.0"	"13343.9"	"12042.7"	"7737.0"	"4475.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4928612786058993434"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015900.1-p1"	"transcript=PF3D7_1015900.1 | gene=PF3D7_1015900 | organism=Plasmodium_falciparum_3D7 | gene_product=enolase | transcript_product=enolase | location=Pf3D7_10_v3:637138-639011(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"399.772"	"66"	"27"	"344"	"24"	"446"	"48.6"	"6.60"	"1227.97"	"27"	"4"	"0.959"	"0.915"	"0.941"	"0.939"	"0.810"	"0.731"	"0.317"	"0.153"	"0.085"	"119921.9"	"115043.6"	"109729.7"	"112802.2"	"112548.6"	"97124.3"	"87628.7"	"38014.4"	"18313.1"	"10157.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8154947381850791581"	"False"	"High"	"IsMasterProtein"	"PF3D7_1361800.1-p1"	"transcript=PF3D7_1361800.1 | gene=PF3D7_1361800 | organism=Plasmodium_falciparum_3D7 | gene_product=glideosome-associated connector | transcript_product=glideosome-associated connector | location=Pf3D7_13_v3:2473530-2481626(+) | protein_length=2605 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"398.075"	"34"	"85"	"167"	"85"	"2605"	"290.8"	"5.25"	"545.67"	"85"	"0"	"0.960"	"0.847"	"0.696"	"0.294"	"0.148"	"0.113"	"0.123"	"0.089"	"0.040"	"93937.7"	"90185.4"	"79556.4"	"65357.8"	"27571.7"	"13906.6"	"10617.8"	"11579.8"	"8373.8"	"3789.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"377.330"	"41"	"53"	"183"	"53"	"1378"	"162.6"	"8.27"	"614.29"	"53"	"0"	"0.979"	"0.867"	"0.751"	"0.541"	"0.145"	"0.118"	"0.123"	"0.078"	"0.049"	"86172.7"	"84389.2"	"74680.1"	"64709.3"	"46656.2"	"12480.3"	"10205.2"	"10609.1"	"6714.8"	"4182.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9099762193104312204"	"False"	"High"	"IsMasterProtein"	"PF3D7_1462800.1-p1"	"transcript=PF3D7_1462800.1 | gene=PF3D7_1462800 | organism=Plasmodium_falciparum_3D7 | gene_product=glyceraldehyde-3-phosphate dehydrogenase | transcript_product=glyceraldehyde-3-phosphate dehydrogenase | location=Pf3D7_14_v3:2559098-2560347(+) | protein_length=337 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"353.891"	"79"	"22"	"380"	"21"	"337"	"36.6"	"7.69"	"1305.14"	"22"	"2"	"0.959"	"0.904"	"0.943"	"0.906"	"0.717"	"0.502"	"0.217"	"0.146"	"0.078"	"132840.7"	"127383.9"	"120035.5"	"125223.3"	"120417.6"	"95189.7"	"66653.6"	"28784.9"	"19360.2"	"10426.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"340.924"	"93"	"17"	"357"	"17"	"585"	"62.9"	"4.40"	"1302.56"	"17"	"0"	"0.979"	"0.944"	"1.023"	"1.074"	"0.940"	"1.001"	"1.051"	"0.827"	"1.012"	"51642.1"	"50552.3"	"48730.7"	"52842.4"	"55480.7"	"48555.6"	"51671.2"	"54267.3"	"42726.5"	"52274.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6105877340826101205"	"False"	"High"	"IsMasterProtein"	"PF3D7_0626800.1-p1"	"transcript=PF3D7_0626800.1 | gene=PF3D7_0626800 | organism=Plasmodium_falciparum_3D7 | gene_product=pyruvate kinase | transcript_product=pyruvate kinase | location=Pf3D7_06_v3:1078995-1081320(+) | protein_length=511 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"330.682"	"60"	"24"	"212"	"24"	"511"	"55.6"	"7.55"	"688.92"	"24"	"0"	"0.936"	"0.891"	"0.919"	"0.906"	"0.764"	"0.618"	"0.280"	"0.139"	"0.063"	"73909.4"	"69163.5"	"65844.5"	"67921.4"	"66943.4"	"56461.5"	"45696.4"	"20692.3"	"10277.5"	"4634.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
