"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-4928612786058993434"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015900.1-p1"	"transcript=PF3D7_1015900.1 | gene=PF3D7_1015900 | organism=Plasmodium_falciparum_3D7 | gene_product=enolase | transcript_product=enolase | location=Pf3D7_10_v3:637138-639011(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"313.057"	"57"	"24"	"136"	"22"	"446"	"48.6"	"6.60"	"441.40"	"24"	"2"	"0.674"	"0.725"	"0.793"	"0.777"	"0.927"	"0.761"	"0.259"	"0.101"	"0.063"	"35817.2"	"24152.3"	"25951.3"	"28398.5"	"27841.9"	"33198.9"	"27246.4"	"9285.7"	"3610.7"	"2250.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4777132236614452456"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207600.1-p1"	"transcript=PF3D7_0207600.1 | gene=PF3D7_0207600 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 5 | transcript_product=serine repeat antigen 5 | location=Pf3D7_02_v3:303593-307027(-) | protein_length=997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"277.169"	"49"	"43"	"103"	"42"	"997"	"111.7"	"5.41"	"338.36"	"43"	"1"	"0.627"	"0.683"	"0.715"	"0.679"	"0.543"	"0.284"	"0.155"	"0.087"	"0.069"	"27396.0"	"17164.3"	"18702.5"	"19577.9"	"18614.6"	"14885.5"	"7776.7"	"4242.9"	"2370.8"	"1896.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9099762193104312204"	"False"	"High"	"IsMasterProtein"	"PF3D7_1462800.1-p1"	"transcript=PF3D7_1462800.1 | gene=PF3D7_1462800 | organism=Plasmodium_falciparum_3D7 | gene_product=glyceraldehyde-3-phosphate dehydrogenase | transcript_product=glyceraldehyde-3-phosphate dehydrogenase | location=Pf3D7_14_v3:2559098-2560347(+) | protein_length=337 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"262.904"	"79"	"21"	"112"	"20"	"337"	"36.6"	"7.69"	"370.45"	"21"	"0"	"0.718"	"0.810"	"0.887"	"0.843"	"0.780"	"0.620"	"0.158"	"0.096"	"0.053"	"26097.0"	"18726.7"	"21147.3"	"23152.8"	"21997.4"	"20353.7"	"16184.6"	"4127.8"	"2510.5"	"1383.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-48075909577931497"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818900.1-p1"	"transcript=PF3D7_0818900.1 | gene=PF3D7_0818900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_08_v3:860384-862417(+) | protein_length=677 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"240.817"	"45"	"29"	"119"	"21"	"677"	"73.9"	"5.67"	"375.29"	"29"	"12"	"0.632"	"0.642"	"0.622"	"0.366"	"0.200"	"0.110"	"0.097"	"0.062"	"0.054"	"39665.1"	"25062.8"	"25453.6"	"24652.4"	"14532.8"	"7917.2"	"4374.9"	"3860.9"	"2470.5"	"2129.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2577609782896734957"	"False"	"High"	"IsMasterProtein"	"PF3D7_1444800.1-p1"	"transcript=PF3D7_1444800.1 | gene=PF3D7_1444800 | organism=Plasmodium_falciparum_3D7 | gene_product=fructose-bisphosphate aldolase | transcript_product=fructose-bisphosphate aldolase | location=Pf3D7_14_v3:1844041-1845617(-) | protein_length=369 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"215.954"	"58"	"18"	"72"	"18"	"369"	"40.1"	"8.12"	"277.61"	"18"	"0"	"0.696"	"0.785"	"0.859"	"0.794"	"0.941"	"0.957"	"0.722"	"0.090"	"0.070"	"19086.2"	"13287.2"	"14988.9"	"16402.6"	"15147.9"	"17969.5"	"18262.8"	"13774.8"	"1725.2"	"1333.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8125305078391365032"	"False"	"High"	"IsMasterProtein"	"PF3D7_1035200.1-p1"	"transcript=PF3D7_1035200.1 | gene=PF3D7_1035200 | organism=Plasmodium_falciparum_3D7 | gene_product=S-antigen | transcript_product=S-antigen | location=Pf3D7_10_v3:1394839-1396596(+) | protein_length=585 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"215.835"	"93"	"17"	"99"	"17"	"585"	"62.9"	"4.40"	"361.22"	"17"	"0"	"0.575"	"0.623"	"0.645"	"0.708"	"0.859"	"0.757"	"0.707"	"0.519"	"1.151"	"13604.1"	"7824.3"	"8473.9"	"8775.6"	"9635.7"	"11685.7"	"10303.5"	"9619.0"	"7062.1"	"15662.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6105877340826101205"	"False"	"High"	"IsMasterProtein"	"PF3D7_0626800.1-p1"	"transcript=PF3D7_0626800.1 | gene=PF3D7_0626800 | organism=Plasmodium_falciparum_3D7 | gene_product=pyruvate kinase | transcript_product=pyruvate kinase | location=Pf3D7_06_v3:1078995-1081320(+) | protein_length=511 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"214.587"	"55"	"23"	"105"	"22"	"511"	"55.6"	"7.55"	"293.73"	"23"	"1"	"0.698"	"0.785"	"0.846"	"0.766"	"0.812"	"0.655"	"0.228"	"0.106"	"0.058"	"21252.1"	"14830.7"	"16682.9"	"17978.7"	"16275.4"	"17249.3"	"13923.2"	"4847.0"	"2246.0"	"1242.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2922454221119471925"	"False"	"High"	"IsMasterProtein"	"PF3D7_1451100.1-p1"	"transcript=PF3D7_1451100.1 | gene=PF3D7_1451100 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 2 | transcript_product=elongation factor 2 | location=Pf3D7_14_v3:2090902-2093400(+) | protein_length=832 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"193.299"	"35"	"27"	"81"	"25"	"832"	"93.5"	"6.80"	"230.15"	"27"	"5"	"0.717"	"0.792"	"0.863"	"0.640"	"0.302"	"0.139"	"0.116"	"0.075"	"0.047"	"22639.7"	"16222.3"	"17940.1"	"19538.7"	"14478.2"	"6832.7"	"3149.7"	"2630.0"	"1689.1"	"1073.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2147144816587721055"	"False"	"High"	"IsMasterProtein"	"PF3D7_0511800.1-p1"	"transcript=PF3D7_0511800.1 | gene=PF3D7_0511800 | organism=Plasmodium_falciparum_3D7 | gene_product=inositol-3-phosphate synthase | transcript_product=inositol-3-phosphate synthase | location=Pf3D7_05_v3:520720-522693(-) | protein_length=604 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"175.937"	"45"	"27"	"61"	"27"	"604"	"69.1"	"7.40"	"199.85"	"27"	"0"	"0.685"	"0.772"	"0.826"	"0.796"	"0.916"	"0.841"	"0.668"	"0.465"	"0.582"	"14561.6"	"9975.6"	"11244.8"	"12025.8"	"11587.9"	"13332.2"	"12240.5"	"9728.1"	"6775.0"	"8473.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7408848893092257313"	"False"	"High"	"IsMasterProtein"	"PF3D7_1108600.1-p1"	"transcript=PF3D7_1108600.1 | gene=PF3D7_1108600 | organism=Plasmodium_falciparum_3D7 | gene_product=endoplasmic reticulum-resident calcium binding protein | transcript_product=endoplasmic reticulum-resident calcium binding protein | location=Pf3D7_11_v3:369675-370706(-) | protein_length=343 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"163.654"	"69"	"24"	"65"	"23"	"343"	"39.4"	"4.67"	"206.37"	"24"	"1"	"0.723"	"0.817"	"0.873"	"0.678"	"0.683"	"0.681"	"0.632"	"0.518"	"0.865"	"15871.9"	"11478.5"	"12972.4"	"13863.6"	"10764.2"	"10843.8"	"10809.6"	"10038.7"	"8221.6"	"13722.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
