"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-4928612786058993434"	"False"	"High"	"IsMasterProtein"	"PF3D7_1015900.1-p1"	"transcript=PF3D7_1015900.1 | gene=PF3D7_1015900 | organism=Plasmodium_falciparum_3D7 | gene_product=enolase | transcript_product=enolase | location=Pf3D7_10_v3:637138-639011(+) | protein_length=446 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"237.403"	"53"	"22"	"107"	"20"	"446"	"48.6"	"6.60"	"368.02"	"22"	"2"	"1.253"	"1.036"	"0.768"	"0.929"	"0.761"	"0.744"	"0.319"	"0.218"	"0.107"	"29816.0"	"37363.2"	"30884.5"	"22896.3"	"27707.7"	"22702.2"	"22170.8"	"9504.4"	"6505.3"	"3187.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6105877340826101205"	"False"	"High"	"IsMasterProtein"	"PF3D7_0626800.1-p1"	"transcript=PF3D7_0626800.1 | gene=PF3D7_0626800 | organism=Plasmodium_falciparum_3D7 | gene_product=pyruvate kinase | transcript_product=pyruvate kinase | location=Pf3D7_06_v3:1078995-1081320(+) | protein_length=511 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"189.294"	"52"	"21"	"61"	"21"	"511"	"55.6"	"7.55"	"206.31"	"21"	"0"	"1.274"	"1.015"	"0.737"	"0.872"	"0.689"	"0.629"	"0.325"	"0.229"	"0.096"	"16091.0"	"20506.7"	"16324.7"	"11854.3"	"14037.1"	"11091.8"	"10119.0"	"5221.6"	"3677.3"	"1543.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2577609782896734957"	"False"	"High"	"IsMasterProtein"	"PF3D7_1444800.1-p1"	"transcript=PF3D7_1444800.1 | gene=PF3D7_1444800 | organism=Plasmodium_falciparum_3D7 | gene_product=fructose-bisphosphate aldolase | transcript_product=fructose-bisphosphate aldolase | location=Pf3D7_14_v3:1844041-1845617(-) | protein_length=369 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"183.694"	"50"	"15"	"61"	"15"	"369"	"40.1"	"8.12"	"240.39"	"15"	"0"	"1.265"	"1.030"	"0.757"	"0.901"	"0.752"	"0.823"	"0.712"	"0.156"	"0.095"	"17366.7"	"21976.2"	"17893.7"	"13153.5"	"15647.0"	"13062.5"	"14299.1"	"12361.8"	"2711.0"	"1652.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9099762193104312204"	"False"	"High"	"IsMasterProtein"	"PF3D7_1462800.1-p1"	"transcript=PF3D7_1462800.1 | gene=PF3D7_1462800 | organism=Plasmodium_falciparum_3D7 | gene_product=glyceraldehyde-3-phosphate dehydrogenase | transcript_product=glyceraldehyde-3-phosphate dehydrogenase | location=Pf3D7_14_v3:2559098-2560347(+) | protein_length=337 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"171.212"	"66"	"19"	"115"	"18"	"337"	"36.6"	"7.69"	"377.29"	"19"	"0"	"1.211"	"1.045"	"0.765"	"0.902"	"0.753"	"0.676"	"0.328"	"0.269"	"0.159"	"25070.1"	"30355.3"	"26201.5"	"19189.4"	"22625.7"	"18875.2"	"16942.0"	"8220.7"	"6750.7"	"3987.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-48075909577931497"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818900.1-p1"	"transcript=PF3D7_0818900.1 | gene=PF3D7_0818900 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 70 | transcript_product=heat shock protein 70 | location=Pf3D7_08_v3:860384-862417(+) | protein_length=677 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"136.970"	"39"	"25"	"62"	"17"	"677"	"73.9"	"5.67"	"195.67"	"25"	"6"	"1.286"	"0.861"	"0.556"	"0.494"	"0.210"	"0.135"	"0.133"	"0.113"	"0.077"	"18042.2"	"23200.1"	"15530.8"	"10024.7"	"8909.2"	"3787.0"	"2444.4"	"2390.9"	"2039.2"	"1395.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3851945919700585246"	"False"	"High"	"IsMasterProtein"	"PF3D7_0922500.1-p1"	"transcript=PF3D7_0922500.1 | gene=PF3D7_0922500 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoglycerate kinase | transcript_product=phosphoglycerate kinase | location=Pf3D7_09_v3:913230-914480(+) | protein_length=416 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"128.727"	"57"	"20"	"45"	"20"	"416"	"45.4"	"7.83"	"164.79"	"20"	"0"	"1.249"	"0.950"	"0.441"	"0.149"	"0.103"	"0.104"	"0.105"	"0.084"	"0.039"	"24668.0"	"30802.6"	"23445.0"	"10883.7"	"3673.8"	"2540.6"	"2575.5"	"2582.7"	"2079.9"	"970.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3734643807253846802"	"False"	"High"	"IsMasterProtein"	"PF3D7_1357000.1-p1"	"transcript=PF3D7_1357000.1 | gene=PF3D7_1357000 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 1-alpha | transcript_product=elongation factor 1-alpha | location=Pf3D7_13_v3:2265817-2267148(-) | protein_length=443 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"121.863"	"54"	"24"	"63"	"22"	"443"	"48.9"	"9.06"	"199.10"	"24"	"2"	"1.332"	"0.889"	"0.518"	"0.382"	"0.135"	"0.122"	"0.114"	"0.097"	"0.056"	"27857.8"	"37096.4"	"24764.7"	"14436.0"	"10647.4"	"3771.7"	"3404.4"	"3186.3"	"2697.0"	"1557.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2922454221119471925"	"False"	"High"	"IsMasterProtein"	"PF3D7_1451100.1-p1"	"transcript=PF3D7_1451100.1 | gene=PF3D7_1451100 | organism=Plasmodium_falciparum_3D7 | gene_product=elongation factor 2 | transcript_product=elongation factor 2 | location=Pf3D7_14_v3:2090902-2093400(+) | protein_length=832 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"117.386"	"32"	"24"	"46"	"23"	"832"	"93.5"	"6.80"	"152.20"	"24"	"1"	"1.299"	"0.995"	"0.717"	"0.736"	"0.314"	"0.163"	"0.152"	"0.128"	"0.072"	"16166.5"	"21004.3"	"16085.3"	"11590.9"	"11896.0"	"5075.9"	"2628.5"	"2464.1"	"2075.0"	"1165.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7066238491796449517"	"False"	"High"	"IsMasterProtein"	"PF3D7_0929400.1-p1"	"transcript=PF3D7_0929400.1 | gene=PF3D7_0929400 | organism=Plasmodium_falciparum_3D7 | gene_product=high molecular weight rhoptry protein 2 | transcript_product=high molecular weight rhoptry protein 2 | location=Pf3D7_09_v3:1175203-1180762(+) | protein_length=1378 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"117.067"	"23"	"28"	"41"	"28"	"1378"	"162.6"	"8.27"	"139.35"	"28"	"0"	"1.373"	"1.013"	"0.660"	"0.494"	"0.155"	"0.158"	"0.162"	"0.139"	"0.068"	"14033.2"	"19264.3"	"14219.4"	"9255.0"	"6932.1"	"2169.0"	"2222.3"	"2267.3"	"1955.0"	"960.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"900378609323089650"	"False"	"High"	"IsMasterProtein"	"PF3D7_0708400.1-p1"	"transcript=PF3D7_0708400.1 | gene=PF3D7_0708400 | organism=Plasmodium_falciparum_3D7 | gene_product=heat shock protein 90 | transcript_product=heat shock protein 90 | location=Pf3D7_07_v3:381592-384614(+) | protein_length=745 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"115.845"	"34"	"24"	"41"	"20"	"745"	"86.1"	"5.01"	"135.09"	"24"	"4"	"1.340"	"0.391"	"0.187"	"0.126"	"0.084"	"0.088"	"0.089"	"0.076"	"0.043"	"18033.0"	"24156.4"	"7046.8"	"3367.7"	"2273.6"	"1513.7"	"1584.7"	"1608.3"	"1375.2"	"776.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
